CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Location 1,Total Incidents
09/24/2016,19:45:00,6E,1500 AISQUITH ST,LARCENY,O,,343,EASTERN,Oliver,"(39.3073600000, -76.6023900000)",1
09/24/2016,19:52:00,4E,1600 MOUNTMORE CT,COMMON ASSAULT,O,HANDS,742,WESTERN,Sandtown-Winchester,"(39.3075100000, -76.6446000000)",1
09/24/2016,20:00:00,4E,200 N LINWOOD AVE,COMMON ASSAULT,I,HANDS,221,SOUTHEASTERN,McElderry Park,"(39.2947800000, -76.5763900000)",1
09/24/2016,20:00:00,7A,100 N ROCK GLEN RD,AUTO THEFT,O,,823,SOUTHWESTERN,Ten Hills,"(39.2851800000, -76.7026400000)",1
09/24/2016,20:00:00,4E,200 N LINWOOD AVE,COMMON ASSAULT,I,HANDS,221,SOUTHEASTERN,McElderry Park,"(39.2947800000, -76.5763900000)",1
09/24/2016,20:00:00,5A,3800 ECHODALE AVE,BURGLARY,I,,426,NORTHEASTERN,Waltherson,"(39.3413900000, -76.5549800000)",1
09/24/2016,20:00:00,4E,4400 BOWLEYS LN,COMMON ASSAULT,I,HANDS,443,NORTHEASTERN,Frankford,"(39.3257200000, -76.5597000000)",1
09/24/2016,20:00:00,6D,200 E REDWOOD ST,LARCENY FROM AUTO,O,,111,CENTRAL,Downtown,"(39.2888900000, -76.6118400000)",1
09/24/2016,20:00:00,5A,600 N GILMOR ST,BURGLARY,I,,713,WESTERN,Harlem Park,"(39.2957000000, -76.6428100000)",1
09/24/2016,20:31:00,4A,700 E PRESTON ST,AGG. ASSAULT,O,FIREARM,311,EASTERN,Johnston Square,"(39.3048500000, -76.6081000000)",1
09/24/2016,20:31:00,4A,700 E PRESTON ST,AGG. ASSAULT,O,FIREARM,311,EASTERN,Johnston Square,"(39.3048500000, -76.6081000000)",1
09/24/2016,20:31:00,4A,700 E PRESTON ST,AGG. ASSAULT,O,FIREARM,311,EASTERN,Johnston Square,"(39.3048500000, -76.6081000000)",1
09/24/2016,20:31:00,4A,700 E PRESTON ST,AGG. ASSAULT,O,FIREARM,311,EASTERN,Johnston Square,"(39.3048500000, -76.6081000000)",1
09/24/2016,20:31:00,4A,700 E PRESTON ST,AGG. ASSAULT,O,FIREARM,311,EASTERN,Johnston Square,"(39.3048500000, -76.6081000000)",1
09/24/2016,20:31:00,4A,700 E PRESTON ST,AGG. ASSAULT,O,FIREARM,311,EASTERN,Johnston Square,"(39.3048500000, -76.6081000000)",1
09/24/2016,20:31:00,4A,700 E PRESTON ST,AGG. ASSAULT,O,FIREARM,311,EASTERN,Johnston Square,"(39.3048500000, -76.6081000000)",1
09/24/2016,20:31:00,4A,700 E PRESTON ST,AGG. ASSAULT,O,FIREARM,311,EASTERN,Johnston Square,"(39.3048500000, -76.6081000000)",1
09/24/2016,20:44:00,4A,4000 FORDLEIGH RD,AGG. ASSAULT,I,FIREARM,632,NORTHWESTERN,Glen,"(39.3553700000, -76.6991200000)",1
09/24/2016,20:53:00,4E,2800 CARVER RD,COMMON ASSAULT,I,HANDS,922,SOUTHERN,Cherry Hill,"(39.2473100000, -76.6260900000)",1
09/24/2016,20:59:00,4F,2900 WESTWOOD AVE,ASSAULT BY THREAT,I,,813,SOUTHWESTERN,Northwest Community Action,"(39.3080700000, -76.6672500000)",1
09/24/2016,2029,9S,700 E PRESTON ST,SHOOTING,Outside,FIREARM,311,EASTERN,Johnston Square,"(39.3048500000, -76.6081000000)",1
09/24/2016,2029,9S,700 E PRESTON ST,SHOOTING,Outside,FIREARM,311,EASTERN,Johnston Square,"(39.3048500000, -76.6081000000)",1
09/24/2016,2029,9S,700 E PRESTON ST,SHOOTING,Outside,FIREARM,311,EASTERN,Johnston Square,"(39.3048500000, -76.6081000000)",1
09/24/2016,2029,9S,700 E PRESTON ST,SHOOTING,Outside,FIREARM,311,EASTERN,Johnston Square,"(39.3048500000, -76.6081000000)",1
09/24/2016,2029,9S,700 E PRESTON ST,SHOOTING,Outside,FIREARM,311,EASTERN,Johnston Square,"(39.3048500000, -76.6081000000)",1
09/24/2016,2029,9S,700 E PRESTON ST,SHOOTING,Outside,FIREARM,311,EASTERN,Johnston Square,"(39.3048500000, -76.6081000000)",1
09/24/2016,2029,9S,700 E PRESTON ST,SHOOTING,Outside,FIREARM,311,EASTERN,Johnston Square,"(39.3048500000, -76.6081000000)",1
09/24/2016,2029,9S,700 E PRESTON ST,SHOOTING,Outside,FIREARM,311,EASTERN,Johnston Square,"(39.3048500000, -76.6081000000)",1
09/24/2016,21:00:00,6D,1700 N WOLFE ST,LARCENY FROM AUTO,O,,331,EASTERN,Broadway East,"(39.3100800000, -76.5916300000)",1
09/24/2016,21:00:00,7A,800 MC ALEER CT,AUTO THEFT,O,,312,EASTERN,Oldtown,"(39.3002400000, -76.6059200000)",1
09/24/2016,21:00:00,7A,1000 EDMONDSON AVE,AUTO THEFT,O,,713,WESTERN,Harlem Park,"(39.2955400000, -76.6347600000)",1
09/24/2016,21:00:00,6B,3300 E FAYETTE ST,LARCENY,O,,222,SOUTHEASTERN,Patterson Park Neighborhood,"(39.2948100000, -76.5708100000)",1
09/24/2016,21:00:00,7A,4200 LASALLE AVE,AUTO THEFT,O,,444,NORTHEASTERN,Frankford,"(39.3384700000, -76.5501500000)",1
09/24/2016,21:10:00,4C,5200 READY AVE,AGG. ASSAULT,O,OTHER,524,NORTHERN,Woodbourne-McCabe,"(39.3527100000, -76.6080400000)",1
09/24/2016,21:10:00,4C,5200 READY AVE,AGG. ASSAULT,O,OTHER,524,NORTHERN,Woodbourne-McCabe,"(39.3527100000, -76.6080400000)",1
09/24/2016,21:15:00,7A,2800 BOOKERT DR,AUTO THEFT,O,,922,SOUTHERN,Cherry Hill,"(39.2466600000, -76.6268400000)",1
09/24/2016,22:00:00,6D,5000 PLYMOUTH RD,LARCENY FROM AUTO,O,,421,NORTHEASTERN,Lauraville,"(39.3514100000, -76.5739100000)",1
09/24/2016,22:29:00,4B,200 N CAREY ST,AGG. ASSAULT,I,KNIFE,712,WESTERN,Poppleton,"(39.2911000000, -76.6382500000)",1
09/24/2016,22:30:00,6D,1900 N WOLFE ST,LARCENY FROM AUTO,O,,342,EASTERN,South Clifton Park,"(39.3126300000, -76.5917900000)",1
09/24/2016,22:40:00,3AF,3200 WOODLAND AVE,ROBBERY - STREET,O,FIREARM,614,NORTHWESTERN,Central Park Heights,"(39.3451500000, -76.6714600000)",1
09/24/2016,22:50:00,4E,4600 YORK RD,COMMON ASSAULT,I,HANDS,521,NORTHERN,Kernewood,"(39.3444600000, -76.6096600000)",1
09/24/2016,22:52:00,4E,EUTAW ST & W BALTIMORE ST,COMMON ASSAULT,I,HANDS,111,CENTRAL,Downtown,"(39.2893100000, -76.6209200000)",1
09/24/2016,22:52:00,4E,EUTAW ST & W BALTIMORE ST,COMMON ASSAULT,I,HANDS,111,CENTRAL,Downtown,"(39.2893100000, -76.6209200000)",1
09/24/2016,23:00:00,6D,1900 ETTING ST,LARCENY FROM AUTO,O,,131,CENTRAL,Druid Heights,"(39.3066500000, -76.6352900000)",1
09/24/2016,23:00:00,6D,5900 PLUMER AVE,LARCENY FROM AUTO,I,,445,NORTHEASTERN,Cedmont,"(39.3445500000, -76.5316800000)",1
09/24/2016,23:00:00,4E,1900 EUTAW PL,COMMON ASSAULT,I,HANDS,132,CENTRAL,Bolton Hill,"(39.3097200000, -76.6328700000)",1
09/24/2016,23:13:00,6D,600 WASHINGTON BLVD,LARCENY FROM AUTO,I,,941,SOUTHERN,Ridgely's Delight,"(39.2838700000, -76.6254700000)",1
09/24/2016,23:16:00,4D,3000 FREDERICK AVE,AGG. ASSAULT,O,HANDS,842,SOUTHWESTERN,Carroll-South Hilton,"(39.2800900000, -76.6667500000)",1
09/24/2016,23:16:00,4E,3000 FREDERICK AVE,COMMON ASSAULT,,HANDS,842,SOUTHWESTERN,Carroll-South Hilton,"(39.2800900000, -76.6667500000)",1
09/24/2016,23:20:00,4B,1500 KENHILL AVE,AGG. ASSAULT,I,KNIFE,332,EASTERN,Berea,"(39.3082700000, -76.5777100000)",1
09/24/2016,23:21:00,5B,300 S COLLINS AVE,BURGLARY,I,,833,SOUTHWESTERN,Irvington,"(39.2803200000, -76.6834600000)",1
09/24/2016,23:45:00,5B,3100 BARCLAY ST,BURGLARY,I,,513,NORTHERN,Abell,"(39.3261500000, -76.6110900000)",1
09/24/2016,23:45:00,5B,300 E 31ST ST,BURGLARY,I,,513,NORTHERN,Abell,"(39.3260400000, -76.6112900000)",1
09/24/2016,23:55:00,7A,1500 S CATON AVE,AUTO THEFT,O,,832,SOUTHWESTERN,Violetville,"(39.2618600000, -76.6656200000)",1
09/23/2016,04:00:00,4C,1100 PENNSYLVANIA AVE,AGG. ASSAULT,O,OTHER,123,CENTRAL,Upton,"(39.2989500000, -76.6290200000)",1
09/23/2016,04:00:00,4B,3700 TOONE ST,AGG. ASSAULT,I,KNIFE,232,SOUTHEASTERN,Canton,"(39.2785000000, -76.5667700000)",1
09/23/2016,04:30:00,3AK,AV & E MADISON ST,ROBBERY - STREET,O,KNIFE,312,EASTERN,Oldtown,"(39.2990000000, -76.6052100000)",1
09/23/2016,04:32:00,3B,0 E LOMBARD ST,ROBBERY - STREET,O,,111,CENTRAL,Downtown,"(39.2877600000, -76.6147000000)",1
09/23/2016,05:00:00,6D,200 S STRICKER ST,LARCENY FROM AUTO,O,,935,SOUTHERN,New Southwest/Mount Clare,"(39.2850600000, -76.6407400000)",1
09/23/2016,05:40:00,6C,0 LIGHT ST,LARCENY,I,,111,CENTRAL,Downtown,"(39.2880000000, -76.6136900000)",1
09/23/2016,05:56:00,4E,900 W LOMBARD ST,COMMON ASSAULT,I,HANDS,931,SOUTHERN,Hollins Market,"(39.2868300000, -76.6329600000)",1
09/23/2016,00:00:00,6G,3300 EASTERN AVE,LARCENY,I,,232,SOUTHEASTERN,Canton,"(39.2865100000, -76.5693800000)",1
09/23/2016,00:00:00,6D,400 SOUTHWAY,LARCENY FROM AUTO,O,,512,NORTHERN,Oakenshawe,"(39.3310600000, -76.6108000000)",1
09/23/2016,00:00:00,5D,1400 STEUART ST,BURGLARY,I,,943,SOUTHERN,Locust Point,"(39.2683300000, -76.5894400000)",1
09/23/2016,00:22:00,4E,300 FOLCROFT ST,COMMON ASSAULT,I,HANDS,241,SOUTHEASTERN,Bayview,"(39.2896500000, -76.5419200000)",1
09/23/2016,00:30:00,7A,1900 CRESTVIEW RD,AUTO THEFT,O,,415,NORTHEASTERN,Loch Raven,"(39.3575900000, -76.5792400000)",1
09/23/2016,00:44:00,4B,1600 BALMOR CT,AGG. ASSAULT,O,KNIFE,743,WESTERN,Sandtown-Winchester,"(39.3051200000, -76.6434100000)",1
09/23/2016,01:00:00,3B,0 N KRESSON ST,ROBBERY - STREET,O,,241,SOUTHEASTERN,Kresson,"(39.2940200000, -76.5600000000)",1
09/23/2016,01:00:00,7A,1900 W FAYETTE ST,AUTO THEFT,O,,714,WESTERN,Penrose/Fayette Street Outreach,"(39.2894900000, -76.6472700000)",1
09/23/2016,01:00:00,7A,2900 ROCKROSE AVE,AUTO THEFT,O,,612,NORTHWESTERN,Park Circle,"(39.3288800000, -76.6621200000)",1
09/23/2016,01:37:00,6D,600 NOTTINGHAM RD,LARCENY FROM AUTO,O,,822,SOUTHWESTERN,Hunting Ridge,"(39.2933200000, -76.7008400000)",1
09/23/2016,01:45:00,6G,0 N KOSSUTH ST,LARCENY,I,,842,SOUTHWESTERN,Saint Josephs,"(39.2877900000, -76.6743700000)",1
09/23/2016,01:55:00,5D,200 S GILMOR ST,BURGLARY,I,,935,SOUTHERN,New Southwest/Mount Clare,"(39.2849900000, -76.6421500000)",1
09/23/2016,01:55:00,5A,200 S GILMOR ST,BURGLARY,I,,935,SOUTHERN,New Southwest/Mount Clare,"(39.2849900000, -76.6421500000)",1
09/23/2016,02:00:00,7A,900 S CLINTON ST,AUTO THEFT,O,,232,SOUTHEASTERN,Canton,"(39.2818500000, -76.5696300000)",1
09/23/2016,02:00:00,5C,1200 E MADISON ST,BURGLARY,I,,312,EASTERN,Oldtown,"(39.2991900000, -76.6012400000)",1
09/23/2016,02:20:00,3AF,3200 ABELL AVE,ROBBERY - STREET,O,FIREARM,513,NORTHERN,Abell,"(39.3274400000, -76.6120900000)",1
09/23/2016,02:20:00,6D,31ST ST & ABELL AV,LARCENY FROM AUTO,O,,513,NORTHERN,Abell,"(39.3259700000, -76.6120400000)",1
09/23/2016,02:30:00,7A,6900 PARK HEIGHTS AVE,AUTO THEFT,I,,631,NORTHWESTERN,Fallstaff,"(39.3649300000, -76.7030000000)",1
09/23/2016,02:30:00,7A,6900 PARK HEIGHTS AVE,AUTO THEFT,O,,631,NORTHWESTERN,Fallstaff,"(39.3649300000, -76.7030000000)",1
09/23/2016,03:00:00,7A,2500 E FAYETTE ST,AUTO THEFT,O,,221,SOUTHEASTERN,McElderry Park,"(39.2944800000, -76.5809200000)",1
09/23/2016,03:00:00,3AJK,3400 OAKFIELD AVE,ROBBERY - CARJACKING,O,KNIFE,621,NORTHWESTERN,Central Forest Park,"(39.3259700000, -76.6863700000)",1
09/23/2016,0325,1F,100 E TRENTON ST,HOMICIDE,Outside,FIREARM,141,CENTRAL,Greenmount West,"(39.3104700000, -76.6148300000)",1
09/23/2016,06:00:00,5A,6600 VINCENT LN,BURGLARY,I,,631,NORTHWESTERN,Reisterstown Station,"(39.3551300000, -76.7086800000)",1
09/23/2016,06:20:00,4E,4700 CHATFORD AVE,COMMON ASSAULT,I,HANDS,442,NORTHEASTERN,Parkside,"(39.3240300000, -76.5546100000)",1
09/23/2016,06:30:00,4E,2000 W PRATT ST,COMMON ASSAULT,I,HANDS,934,SOUTHERN,Carrollton Ridge,"(39.2850700000, -76.6493000000)",1
09/23/2016,06:30:00,6E,,LARCENY,O,,532,NORTHERN,,,1
09/23/2016,07:00:00,5E,1500 DESOTO RD,BURGLARY,I,,831,SOUTHWESTERN,Morrell Park,"(39.2669200000, -76.6577200000)",1
09/23/2016,07:10:00,5A,3900 BATEMAN AVE,BURGLARY,I,,641,NORTHWESTERN,Windsor Hills,"(39.3178200000, -76.6833500000)",1
09/23/2016,07:13:00,3P,3800 6TH ST,ROBBERY - STREET,I,,913,SOUTHERN,Brooklyn,"(39.2336400000, -76.6036500000)",1
09/23/2016,07:13:00,7A,3800 6TH ST,AUTO THEFT,I,,913,SOUTHERN,Brooklyn,"(39.2336400000, -76.6036500000)",1
09/23/2016,07:30:00,7A,2700 E OLIVER ST,AUTO THEFT,O,,332,EASTERN,Berea,"(39.3080900000, -76.5797500000)",1
09/23/2016,07:30:00,4D,2100 TUCKER LN,AGG. ASSAULT,I,HANDS,821,SOUTHWESTERN,Wakefield,"(39.3101000000, -76.7013400000)",1
09/23/2016,07:30:00,6E,3100 WINDSOR AVE,LARCENY,O,,811,SOUTHWESTERN,Walbrook,"(39.3122300000, -76.6701000000)",1
09/23/2016,07:45:00,6D,2000 CLIPPER PARK RD,LARCENY FROM AUTO,O,,533,NORTHERN,Woodberry,"(39.3316200000, -76.6455800000)",1
09/23/2016,07:50:00,3AF,2900 W Cold Spring Ln,ROBBERY - STREET,O,FIREARM,613,NORTHWESTERN,Towanda-Grantley,"(39.3382600000, -76.6696600000)",1
09/23/2016,08:00:00,6C,2400 FREDERICK AVE,LARCENY,I,,841,SOUTHWESTERN,Millhill,"(39.2834200000, -76.6558300000)",1
09/23/2016,08:00:00,4E,2800 EDGECOMBE CIR N,COMMON ASSAULT,I,HANDS,532,NORTHERN,Parklane,"(39.3433400000, -76.6634500000)",1
09/23/2016,08:00:00,7A,AV & E PRESTON ST,AUTO THEFT,O,,141,CENTRAL,Mid-Town Belvedere,"(39.3046600000, -76.6119900000)",1
09/23/2016,08:00:00,6D,0 E BALTIMORE ST,LARCENY FROM AUTO,O,,111,CENTRAL,Downtown,"(39.2895100000, -76.6148900000)",1
09/23/2016,08:15:00,4E,200 N WASHINGTON,COMMON ASSAULT,O,HANDS,212,SOUTHEASTERN,CARE,"(39.2943000000, -76.5893600000)",1
09/23/2016,08:15:00,3LF,300 E MADISON ST,ROBBERY - COMMERCIAL,I,FIREARM,312,EASTERN,Penn-Fallsway,"(39.2988300000, -76.6104200000)",1
09/23/2016,08:30:00,5B,500 S BOND ST,BURGLARY,I,,213,SOUTHEASTERN,Fells Point,"(39.2852700000, -76.5953200000)",1
09/23/2016,09:00:00,6D,800 E PATAPSCO AVE,LARCENY FROM AUTO,O,,913,SOUTHERN,Brooklyn,"(39.2350600000, -76.5983600000)",1
09/23/2016,09:30:00,6E,1900 VINE ST,LARCENY,O,,714,WESTERN,Penrose/Fayette Street Outreach,"(39.2900000000, -76.6480200000)",1
09/23/2016,09:45:00,5A,400 S BENTALOU ST,BURGLARY,I,,841,SOUTHWESTERN,Millhill,"(39.2827100000, -76.6526000000)",1
09/23/2016,10:00:00,4E,3400 ELLERSLIE AVE,COMMON ASSAULT,I,HANDS,543,NORTHERN,Waverly,"(39.3299600000, -76.6036400000)",1
09/23/2016,10:01:00,5A,100 S HIGHLAND AVE,BURGLARY,I,,222,SOUTHEASTERN,Patterson Park Neighborhood,"(39.2906200000, -76.5693200000)",1
09/23/2016,10:30:00,6E,400 N MADEIRA ST,LARCENY,O,,321,EASTERN,CARE,"(39.2958800000, -76.5857500000)",1
09/23/2016,10:45:00,6E,3400 N CHARLES ST,LARCENY,O,,511,NORTHERN,Johns Hopkins Homewood,"(39.3297800000, -76.6179900000)",1
09/23/2016,11:00:00,5C,100 N CURLEY ST,BURGLARY,I,,222,SOUTHEASTERN,Patterson Park Neighborhood,"(39.2937400000, -76.5755500000)",1
09/23/2016,11:00:00,4E,600 N PAYSON ST,COMMON ASSAULT,I,HANDS,722,WESTERN,Midtown-Edmondson,"(39.2957100000, -76.6490600000)",1
09/23/2016,11:00:00,4B,5100 DARIEN RD,AGG. ASSAULT,I,KNIFE,441,NORTHEASTERN,Cedonia,"(39.3248600000, -76.5311300000)",1
09/23/2016,11:15:00,6J,1800 S CHARLES ST,LARCENY,O,,943,SOUTHERN,South Baltimore,"(39.2689800000, -76.6138100000)",1
09/23/2016,11:23:00,3AF,2500 EASTERN AVE,ROBBERY - STREET,I,FIREARM,232,SOUTHEASTERN,Canton,"(39.2860400000, -76.5813500000)",1
09/23/2016,11:35:00,7A,3300 ELLERSLIE AVE,AUTO THEFT,O,,543,NORTHERN,Waverly,"(39.3289000000, -76.6036400000)",1
09/23/2016,11:55:00,5A,1500 HOLBROOK ST,BURGLARY,I,,343,EASTERN,Oliver,"(39.3073500000, -76.6031900000)",1
09/23/2016,12:00:00,4E,2800 SAINT LO DR,COMMON ASSAULT,I,HANDS,431,NORTHEASTERN,Clifton Park,"(39.3188400000, -76.5871300000)",1
09/23/2016,12:00:00,4E,2800 SAINT LO DR,COMMON ASSAULT,I,HANDS,431,NORTHEASTERN,Clifton Park,"(39.3188400000, -76.5871300000)",1
09/23/2016,12:09:00,5A,2100 VINE ST,BURGLARY,I,,714,WESTERN,Penrose/Fayette Street Outreach,"(39.2899300000, -76.6505700000)",1
09/23/2016,12:50:00,6D,2400 LIBERTY HEIGHTS AVE,LARCENY FROM AUTO,O,,731,WESTERN,Mondawmin,"(39.3186800000, -76.6539900000)",1
09/23/2016,12:52:00,6C,6500 REISTERSTOWN RD,LARCENY,I,,631,NORTHWESTERN,Reisterstown Station,"(39.3563200000, -76.7027700000)",1
09/23/2016,13:00:00,5A,2300 WICHITA AVE,BURGLARY,I,,611,NORTHWESTERN,Liberty Square,"(39.3222400000, -76.6564900000)",1
09/23/2016,13:10:00,6G,1300 COOKSIE ST,LARCENY,I,,943,SOUTHERN,Locust Point,"(39.2710000000, -76.5917400000)",1
09/23/2016,13:20:00,3CF,2400 FREDERICK AVE,ROBBERY - COMMERCIAL,I,FIREARM,841,SOUTHWESTERN,Millhill,"(39.2835500000, -76.6556300000)",1
09/23/2016,13:28:00,6C,600 E PRATT ST,LARCENY,I,,112,CENTRAL,Inner Harbor,"(39.2867600000, -76.6078100000)",1
09/23/2016,13:30:00,3P,1300 MCCULLOH ST,ROBBERY - STREET,I,,132,CENTRAL,Madison Park,"(39.3027100000, -76.6279200000)",1
09/23/2016,13:44:00,6J,1700 MERIDENE DR,LARCENY,I,,415,NORTHEASTERN,Loch Raven,"(39.3677100000, -76.5832500000)",1
09/23/2016,14:00:00,5A,3200 BURLEITH AVE,BURGLARY,I,,611,NORTHWESTERN,Burleith-Leighton,"(39.3183800000, -76.6606300000)",1
09/23/2016,14:00:00,7A,1600 EUTAW PL,AUTO THEFT,I,,132,CENTRAL,Madison Park,"(39.3064800000, -76.6295200000)",1
09/23/2016,14:30:00,6G,2000 W BALTIMORE ST,LARCENY,O,,714,WESTERN,Penrose/Fayette Street Outreach,"(39.2881000000, -76.6488800000)",1
09/23/2016,14:30:00,6D,1600 W MOUNT ROYAL AVE,LARCENY FROM AUTO,O,,132,CENTRAL,Bolton Hill,"(39.3101000000, -76.6240400000)",1
09/23/2016,14:45:00,6D,200 W PLEASANT ST,LARCENY FROM AUTO,O,,111,CENTRAL,Downtown,"(39.2936600000, -76.6125400000)",1
09/23/2016,14:45:00,3AF,6400 FIELDCREST RD,ROBBERY - STREET,O,FIREARM,632,NORTHWESTERN,Glen,"(39.3578100000, -76.6990400000)",1
09/23/2016,14:45:00,6D,800 N CASTLE ST,LARCENY FROM AUTO,O,,321,EASTERN,Middle East,"(39.3000300000, -76.5888300000)",1
09/23/2016,14:45:00,6C,2400 FREDERICK AVE,LARCENY,I,,841,SOUTHWESTERN,Millhill,"(39.2834300000, -76.6558100000)",1
09/23/2016,15:00:00,4E,WOLFE ST & N GAY ST,COMMON ASSAULT,O,HANDS,331,EASTERN,Broadway East,"(39.3063900000, -76.5913700000)",1
09/23/2016,15:00:00,7A,2900 FALLSTAFF RD,AUTO THEFT,O,,632,NORTHWESTERN,Cheswolde,"(39.3704600000, -76.6861300000)",1
09/23/2016,15:00:00,6D,2900 WASHINGTON BLVD,LARCENY FROM AUTO,O,,831,SOUTHWESTERN,Morrell Park,"(39.2608300000, -76.6589400000)",1
09/23/2016,15:30:00,7A,5500 O''DONNELL ST,AUTO THEFT,O,,233,SOUTHEASTERN,Medford,"(39.2812000000, -76.5487600000)",1
09/23/2016,15:40:00,4E,1000 N CAROLINE ST,COMMON ASSAULT,I,HANDS,213,SOUTHEASTERN,Fells Point,"(39.2806100000, -76.5961400000)",1
09/23/2016,15:50:00,4E,1100 STEELTON AVE,COMMON ASSAULT,O,HANDS,243,SOUTHEASTERN,Graceland Park,"(39.2810500000, -76.5363400000)",1
09/23/2016,15:52:00,5A,3300 FLEET ST,BURGLARY,I,,232,SOUTHEASTERN,Canton,"(39.2855400000, -76.5693700000)",1
09/23/2016,16:00:00,3AF,3000 TIOGA PKWY,ROBBERY - STREET,O,FIREARM,611,NORTHWESTERN,Burleith-Leighton,"(39.3162400000, -76.6592600000)",1
09/23/2016,16:00:00,5A,100 S SCHROEDER ST,BURGLARY,I,,931,SOUTHERN,Hollins Market,"(39.2865600000, -76.6336200000)",1
09/23/2016,16:00:00,4B,1900 WESTWOOD AVE,AGG. ASSAULT,O,KNIFE,741,WESTERN,Easterwood,"(39.3088100000, -76.6481700000)",1
09/23/2016,16:00:00,5A,2800 DILLON ST,BURGLARY,I,,232,SOUTHEASTERN,Canton,"(39.2812100000, -76.5759500000)",1
09/23/2016,16:23:41,2A,3100 PULASKI HWY,RAPE,O,OTHER,224,SOUTHEASTERN,Ellwood Park/Monument,"(39.2954500000, -76.5734400000)",1
09/23/2016,16:30:00,6E,300 FURROW ST,LARCENY,O,,841,SOUTHWESTERN,Carrollton Ridge,"(39.2839000000, -76.6519600000)",1
09/23/2016,16:30:00,6G,400 N EUTAW ST,LARCENY,I,,111,CENTRAL,Downtown,"(39.2947200000, -76.6212200000)",1
09/23/2016,16:40:00,4B,5700 EASTERN AVE,AGG. ASSAULT,O,KNIFE,241,SOUTHEASTERN,Hopkins Bayview,"(39.2874500000, -76.5475700000)",1
09/23/2016,17:00:00,5A,1800 SHERWOOD AVE,BURGLARY,I,,415,NORTHEASTERN,Loch Raven,"(39.3597000000, -76.5802800000)",1
09/23/2016,17:00:00,7A,2600 PENNSYLVANIA AVE,AUTO THEFT,O,,733,WESTERN,Penn North,"(39.3115700000, -76.6443300000)",1
09/23/2016,17:00:00,6G,200 HOLLIDAY ST,LARCENY,I,,111,CENTRAL,Downtown,"(39.2914100000, -76.6103200000)",1
09/23/2016,17:00:00,6E,1800 W PRATT ST,LARCENY,O,,934,SOUTHERN,Carrollton Ridge,"(39.2852300000, -76.6460400000)",1
09/23/2016,17:00:00,7A,4300 NORFOLK AVE,AUTO THEFT,O,,641,NORTHWESTERN,West Forest Park,"(39.3226900000, -76.6898800000)",1
09/23/2016,17:20:00,4C,3300 GARRISON BLVD,AGG. ASSAULT,O,OTHER,621,NORTHWESTERN,Central Forest Park,"(39.3264300000, -76.6826400000)",1
09/23/2016,17:23:00,6C,6300 EASTERN AVE,LARCENY,I,,242,SOUTHEASTERN,Pulaski Industrial Area,"(39.2876100000, -76.5398200000)",1
09/23/2016,17:28:00,3AF,AV & GLENMORE AV,ROBBERY - STREET,O,FIREARM,424,NORTHEASTERN,Glenham-Belhar,"(39.3550400000, -76.5518900000)",1
09/23/2016,17:28:00,3AF,AV & GLENMORE AV,ROBBERY - STREET,O,FIREARM,424,NORTHEASTERN,Glenham-Belhar,"(39.3550400000, -76.5518900000)",1
09/23/2016,17:30:00,5A,1800 W FRANKLIN ST,BURGLARY,O,,722,WESTERN,Harlem Park,"(39.2938800000, -76.6466400000)",1
09/23/2016,17:30:00,3B,4600 HARFORD RD,ROBBERY - STREET,O,,422,NORTHEASTERN,Lauraville,"(39.3423900000, -76.5698300000)",1
09/23/2016,17:30:00,6J,2200 HAWKINS POINT RD,LARCENY,I,,911,SOUTHERN,Hawkins Point,"(39.2061700000, -76.5748200000)",1
09/23/2016,17:39:00,4E,2300 E FAYETTE ST,COMMON ASSAULT,I,HANDS,221,SOUTHEASTERN,Patterson Place,"(39.2943100000, -76.5840100000)",1
09/23/2016,18:00:00,6D,5400 SPRINGLAKE WAY,LARCENY FROM AUTO,O,,523,NORTHERN,Homeland,"(39.3623000000, -76.6172800000)",1
09/23/2016,18:00:00,7A,3400 CARLISLE AVE,AUTO THEFT,O,,641,NORTHWESTERN,Hanlon-Longwood,"(39.3193300000, -76.6750700000)",1
09/23/2016,18:00:00,7A,AV & BELAIR RD,AUTO THEFT,O,,422,NORTHEASTERN,Frankford,"(39.3304700000, -76.5624400000)",1
09/23/2016,18:17:00,4B,1000 W NORTH AVE,AGG. ASSAULT,O,KNIFE,132,CENTRAL,Madison Park,"(39.3102800000, -76.6342100000)",1
09/23/2016,18:30:00,5D,1700 WESTWOOD AVE,BURGLARY,I,,742,WESTERN,Sandtown-Winchester,"(39.3088600000, -76.6449900000)",1
09/23/2016,18:35:00,4A,1600 EDISON HWY,AGG. ASSAULT,O,FIREARM,332,EASTERN,Berea,"(39.3098000000, -76.5730900000)",1
09/23/2016,18:42:00,5A,2600 BOONE ST,BURGLARY,I,,513,NORTHERN,Better Waverly,"(39.3199300000, -76.6085900000)",1
09/23/2016,18:55:00,3B,100 E LANVALE ST,ROBBERY - STREET,O,,141,CENTRAL,Charles North,"(39.3088300000, -76.6147100000)",1
09/23/2016,19:00:00,7A,1600 N CAROLINE ST,AUTO THEFT,O,,343,EASTERN,Oliver,"(39.3087700000, -76.5983100000)",1
09/23/2016,19:00:00,8H,2000 DRUID PARK DR,ARSON,O,,533,NORTHERN,Woodberry,"(39.3325900000, -76.6464100000)",1
